""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"KO_Number"	"KO_Class"	"KO_Subclass_1"	"KO_Subclass_2"	"abundance"	"path"
"5122"	"K13336"	0	NA	NA	NA	NA	NA	"K13336"	"Cellular Processes"	"Transport and catabolism"	" Peroxisome"	0	"K13336_Cellular Processes_Transport and catabolism_ Peroxisome"
"5123"	"K13337"	0	NA	NA	NA	NA	NA	"K13337"	"Cellular Processes"	"Transport and catabolism"	" Peroxisome"	0	"K13337_Cellular Processes_Transport and catabolism_ Peroxisome"
"5124"	"K13338"	0	NA	NA	NA	NA	NA	"K13338"	"Cellular Processes"	"Transport and catabolism"	" Peroxisome"	0	"K13338_Cellular Processes_Transport and catabolism_ Peroxisome"
"5125"	"K13339"	0	NA	NA	NA	NA	NA	"K13339"	"Cellular Processes"	"Transport and catabolism"	" Peroxisome"	0	"K13339_Cellular Processes_Transport and catabolism_ Peroxisome"
"5126"	"K13341"	0	NA	NA	NA	NA	NA	"K13341"	"Cellular Processes"	"Transport and catabolism"	" Peroxisome"	0	"K13341_Cellular Processes_Transport and catabolism_ Peroxisome"
"5127"	"K13342"	0	NA	NA	NA	NA	NA	"K13342"	"Cellular Processes"	"Transport and catabolism"	" Peroxisome"	0	"K13342_Cellular Processes_Transport and catabolism_ Peroxisome"
"5128"	"K13343"	0.426284112169254	-2.82041116368104	4.73278350370166	-0.595930737477238	0.551221498173653	1	"K13343"	"Cellular Processes"	"Transport and catabolism"	" Peroxisome"	0.235294117647059	"K13343_Cellular Processes_Transport and catabolism_ Peroxisome"
"5129"	"K13348"	1.75845312545214	-2.98834932007018	4.73222474736244	-0.631489305687727	0.527720639564222	1	"K13348"	"Cellular Processes"	"Transport and catabolism"	" Peroxisome"	0.235294117647059	"K13348_Cellular Processes_Transport and catabolism_ Peroxisome"
"5130"	"K13354"	0.318185501822193	0.176941657859263	4.64199244448492	0.0381176100511505	0.96959391072275	1	"K13354"	"Cellular Processes"	"Transport and catabolism"	" Peroxisome"	2.05882352941176	"K13354_Cellular Processes_Transport and catabolism_ Peroxisome"
"5131"	"K13357"	0.439613281363035	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K13357"	NA	NA	NA	0.0588235294117647	"K13357_NA_NA_NA"
"5132"	"K13367"	0	NA	NA	NA	NA	NA	"K13367"	"Metabolism"	"Amino acid metabolism"	" Arginine and proline metabolism"	0	"K13367_Metabolism_Amino acid metabolism_ Arginine and proline metabolism"
"5133"	"K13378"	3.94680773566046	-0.0342890330908986	2.44847444534478	-0.0140042438082584	0.988826595300069	1	"K13378"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	2.11764705882353	"K13378_Metabolism_Energy metabolism_ Oxidative phosphorylation"
"5134"	"K13381"	0.197531182648016	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K13381"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	0.0588235294117647	"K13381_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"
"5135"	"K13403"	0	NA	NA	NA	NA	NA	"K13403"	"Metabolism"	"Metabolism of cofactors and vitamins"	" One carbon pool by folate"	0	"K13403_Metabolism_Metabolism of cofactors and vitamins_ One carbon pool by folate"
"5136"	"K13479"	2.30967934791942	-2.92739845588216	3.78595309717403	-0.773226286946681	0.439388471628601	1	"K13479"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	0.647058823529412	"K13479_Metabolism_Nucleotide metabolism_ Purine metabolism"
"5137"	"K13483"	2.97764629946183	-4.51164735544765	4.44191698073526	-1.01569826158724	0.309773096117954	1	"K13483"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	1	"K13483_Metabolism_Nucleotide metabolism_ Purine metabolism"
"5138"	"K13497"	0.0443899530294376	-0.358775563246613	4.65848307521546	-0.0770155343389371	0.938611187056702	1	"K13497"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	4.94117647058824	"K13497_Metabolism_Overview_ Biosynthesis of amino acids"
"5139"	"K13498"	1.14524435482756	1.29150284817649	3.7286130623439	0.34637620653633	0.729060004116997	1	"K13498"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	1.17647058823529	"K13498_Metabolism_Overview_ Biosynthesis of amino acids"
"5140"	"K13507"	0.315577287344033	-2.67783661847714	4.73323979811824	-0.56575131045373	0.571562849418452	1	"K13507"	"Metabolism"	"Lipid metabolism"	" Glycerolipid metabolism"	0.176470588235294	"K13507_Metabolism_Lipid metabolism_ Glycerolipid metabolism"
"5141"	"K13509"	0.519352856904937	-0.0218750068344574	4.6418457911039	-0.00471256647008413	0.996239929889218	1	"K13509"	"Metabolism"	"Lipid metabolism"	" Glycerolipid metabolism"	0.176470588235294	"K13509_Metabolism_Lipid metabolism_ Glycerolipid metabolism"
"5142"	"K13519"	0.106571028042313	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K13519"	"Metabolism"	"Lipid metabolism"	" Glycerolipid metabolism"	0.0588235294117647	"K13519_Metabolism_Lipid metabolism_ Glycerolipid metabolism"
"5143"	"K13522"	0	NA	NA	NA	NA	NA	"K13522"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Nicotinate and nicotinamide metabolism"	0	"K13522_Metabolism_Metabolism of cofactors and vitamins_ Nicotinate and nicotinamide metabolism"
"5144"	"K13525"	0.307305693778217	-2.66763490085056	4.73326452018612	-0.563593031717075	0.573031130240531	1	"K13525"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Protein processing in endoplasmic reticulum"	0.176470588235294	"K13525_Genetic Information Processing_Folding, sorting and degradation_ Protein processing in endoplasmic reticulum"
"5145"	"K13527"	0.938232277784044	3.51025692638144	4.45536543724213	0.787871831351792	0.430771679337906	1	"K13527"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Proteasome"	2.23529411764706	"K13527_Genetic Information Processing_Folding, sorting and degradation_ Proteasome"
"5146"	"K13529"	0	NA	NA	NA	NA	NA	"K13529"	"Genetic Information Processing"	"Replication and repair"	" Base excision repair"	0	"K13529_Genetic Information Processing_Replication and repair_ Base excision repair"
"5147"	"K13531"	0	NA	NA	NA	NA	NA	"K13531"	NA	NA	NA	0	"K13531_NA_NA_NA"
"5148"	"K13535"	0	NA	NA	NA	NA	NA	"K13535"	"Metabolism"	"Lipid metabolism"	" Glycerophospholipid metabolism"	0	"K13535_Metabolism_Lipid metabolism_ Glycerophospholipid metabolism"
"5149"	"K13540"	0	NA	NA	NA	NA	NA	"K13540"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Porphyrin and chlorophyll metabolism"	0	"K13540_Metabolism_Metabolism of cofactors and vitamins_ Porphyrin and chlorophyll metabolism"
"5150"	"K13542"	0.883733876571598	3.41929651287541	4.45226072060929	0.767991078565472	0.442492485159452	1	"K13542"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Porphyrin and chlorophyll metabolism"	1.58823529411765	"K13542_Metabolism_Metabolism of cofactors and vitamins_ Porphyrin and chlorophyll metabolism"
"5151"	"K13570"	0	NA	NA	NA	NA	NA	"K13570"	NA	NA	NA	0	"K13570_NA_NA_NA"
"5152"	"K13571"	1.33169859088313	4.0149151323594	4.52053422269322	0.888150588973402	0.374459753358944	1	"K13571"	NA	NA	NA	3.52941176470588	"K13571_NA_NA_NA"
"5153"	"K13572"	0	NA	NA	NA	NA	NA	"K13572"	NA	NA	NA	0	"K13572_NA_NA_NA"
"5154"	"K13573"	0	NA	NA	NA	NA	NA	"K13573"	NA	NA	NA	0	"K13573_NA_NA_NA"
"5155"	"K13574"	1.23052084315339	-3.50980037228972	4.27153285347227	-0.821672334660061	0.411263408626413	1	"K13574"	NA	NA	NA	0.529411764705882	"K13574_NA_NA_NA"
"5156"	"K13577"	0.333518104217273	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K13577"	"Organismal Systems"	"Excretory system"	" Proximal tubule bicarbonate reclamation"	0.0588235294117647	"K13577_Organismal Systems_Excretory system_ Proximal tubule bicarbonate reclamation"
"5157"	"K13580"	0	NA	NA	NA	NA	NA	"K13580"	NA	NA	NA	0	"K13580_NA_NA_NA"
"5158"	"K13581"	0	NA	NA	NA	NA	NA	"K13581"	"Cellular Processes"	"Cell growth and death"	" Cell cycle - Caulobacter"	0	"K13581_Cellular Processes_Cell growth and death_ Cell cycle - Caulobacter"
"5159"	"K13599"	0	NA	NA	NA	NA	NA	"K13599"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K13599_Environmental Information Processing_Signal transduction_ Two-component system"
"5160"	"K13617"	0.743715492053364	-2.72334806664655	4.37134871910147	-0.622999500073363	0.533284850362659	1	"K13617"	NA	NA	NA	0.176470588235294	"K13617_NA_NA_NA"
"5161"	"K13620"	0	NA	NA	NA	NA	NA	"K13620"	NA	NA	NA	0	"K13620_NA_NA_NA"
"5162"	"K13621"	0	NA	NA	NA	NA	NA	"K13621"	"Metabolism"	"Lipid metabolism"	" Glycerophospholipid metabolism"	0	"K13621_Metabolism_Lipid metabolism_ Glycerophospholipid metabolism"
"5163"	"K13622"	0	NA	NA	NA	NA	NA	"K13622"	"Metabolism"	"Lipid metabolism"	" Glycerophospholipid metabolism"	0	"K13622_Metabolism_Lipid metabolism_ Glycerophospholipid metabolism"
"5164"	"K13626"	0	NA	NA	NA	NA	NA	"K13626"	NA	NA	NA	0	"K13626_NA_NA_NA"
"5165"	"K13628"	11.0075368901961	0.663476824816717	2.62963689981168	0.25230739075202	0.800803475904558	1	"K13628"	NA	NA	NA	4.52941176470588	"K13628_NA_NA_NA"
"5166"	"K13629"	1.09009114449948	-3.35674065138851	4.71896835236353	-0.711329341657326	0.476880173219594	1	"K13629"	NA	NA	NA	0.352941176470588	"K13629_NA_NA_NA"
"5167"	"K13631"	8.79518290845892	-5.83580633092371	4.08292573495039	-1.42931973534773	0.152912356199232	1	"K13631"	NA	NA	NA	0.882352941176471	"K13631_NA_NA_NA"
"5168"	"K13632"	1.34971451502416	0.199997741242404	4.16972312174926	0.0479642737425938	0.961744715242737	1	"K13632"	"Human Diseases"	"Drug resistance"	" Cationic antimicrobial peptide (CAMP) resistance"	0.588235294117647	"K13632_Human Diseases_Drug resistance_ Cationic antimicrobial peptide (CAMP) resistance"
"5169"	"K13633"	0	NA	NA	NA	NA	NA	"K13633"	NA	NA	NA	0	"K13633_NA_NA_NA"
"5170"	"K13634"	0	NA	NA	NA	NA	NA	"K13634"	NA	NA	NA	0	"K13634_NA_NA_NA"
"5171"	"K13635"	4.06723058702415	-4.87448516341959	4.04258545892211	-1.20578407381876	0.227900757857322	1	"K13635"	NA	NA	NA	0.941176470588235	"K13635_NA_NA_NA"
"5172"	"K13636"	1.77778064383214	-3.88812536820315	4.72570071379501	-0.822761660901026	0.410643542895113	1	"K13636"	NA	NA	NA	0.529411764705882	"K13636_NA_NA_NA"
"5173"	"K13637"	0.614611387556434	-3.02732131659769	4.73210293857183	-0.639741222009712	0.522340851235057	1	"K13637"	NA	NA	NA	0.352941176470588	"K13637_NA_NA_NA"
"5174"	"K13638"	2.38855505394983	-4.22605023410397	4.48645438205268	-0.941957696262239	0.34621429893101	1	"K13638"	NA	NA	NA	0.705882352941177	"K13638_NA_NA_NA"
"5175"	"K13639"	2.17284300912817	-4.11484601799154	4.72368771298355	-0.871108817520144	0.383694740087413	1	"K13639"	NA	NA	NA	0.647058823529412	"K13639_NA_NA_NA"
"5176"	"K13640"	7.82065307749557	6.56446814679934	3.46715758250763	1.8933284659221	0.0583142018694059	1	"K13640"	NA	NA	NA	19.4705882352941	"K13640_NA_NA_NA"
"5177"	"K13641"	1.19252637575889	-3.45601936640497	4.68526310485466	-0.737636134633293	0.460735591084373	1	"K13641"	NA	NA	NA	0.411764705882353	"K13641_NA_NA_NA"
"5178"	"K13643"	3.4732837702705	2.30721043946396	3.50717262133348	0.657854827398465	0.510631419743549	1	"K13643"	NA	NA	NA	4.52941176470588	"K13643_NA_NA_NA"
"5179"	"K13650"	1.22922277511287	-3.53168754783881	4.72954320909864	-0.74672910082407	0.455227099921692	1	"K13650"	NA	NA	NA	0.705882352941177	"K13650_NA_NA_NA"
"5180"	"K13651"	0	NA	NA	NA	NA	NA	"K13651"	NA	NA	NA	0	"K13651_NA_NA_NA"
"5181"	"K13652"	0	NA	NA	NA	NA	NA	"K13652"	NA	NA	NA	0	"K13652_NA_NA_NA"
"5182"	"K13653"	2.55360921218564	4.12587058727707	4.00798080091199	1.02941376025011	0.303285285739831	1	"K13653"	NA	NA	NA	5.11764705882353	"K13653_NA_NA_NA"
"5183"	"K13668"	1.35389356739785	4.03867091970248	4.52033961196824	0.893444136146213	0.37161937576223	1	"K13668"	NA	NA	NA	3.58823529411765	"K13668_NA_NA_NA"
"5184"	"K13671"	0.199754788632469	1.30930734337977	4.58490275851368	0.285569272096017	0.775208041088332	1	"K13671"	NA	NA	NA	0.529411764705882	"K13671_NA_NA_NA"
"5185"	"K13677"	25.3473049742031	7.83099450476053	3.01842368719756	2.59439870485219	0.00947565309410034	1	"K13677"	"Metabolism"	"Lipid metabolism"	" Glycerolipid metabolism"	53.3529411764706	"K13677_Metabolism_Lipid metabolism_ Glycerolipid metabolism"
"5186"	"K13678"	67.4166253365683	5.08394048016623	4.48319535559001	1.13399931899625	0.256794833666636	1	"K13678"	NA	NA	NA	119.352941176471	"K13678_NA_NA_NA"
"5187"	"K13682"	0.728580469513304	-2.75312070714513	4.73302352596511	-0.581683292305998	0.560780027468521	1	"K13682"	NA	NA	NA	0.176470588235294	"K13682_NA_NA_NA"
"5188"	"K13684"	0	NA	NA	NA	NA	NA	"K13684"	NA	NA	NA	0	"K13684_NA_NA_NA"
"5189"	"K13686"	0	NA	NA	NA	NA	NA	"K13686"	NA	NA	NA	0	"K13686_NA_NA_NA"
"5190"	"K13694"	1.43377904951891	2.12667018914881	4.38217109559501	0.485300583376709	0.627463141734853	1	"K13694"	NA	NA	NA	3.17647058823529	"K13694_NA_NA_NA"
"5191"	"K13695"	0.421704553779657	2.36839234509663	4.54570373939614	0.521017752338443	0.60235440475089	1	"K13695"	NA	NA	NA	1.11764705882353	"K13695_NA_NA_NA"
"5192"	"K13697"	0	NA	NA	NA	NA	NA	"K13697"	NA	NA	NA	0	"K13697_NA_NA_NA"
"5193"	"K13714"	0	NA	NA	NA	NA	NA	"K13714"	NA	NA	NA	0	"K13714_NA_NA_NA"
"5194"	"K13715"	0	NA	NA	NA	NA	NA	"K13715"	NA	NA	NA	0	"K13715_NA_NA_NA"
"5195"	"K13721"	0.197531182648016	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K13721"	NA	NA	NA	0.0588235294117647	"K13721_NA_NA_NA"
"5196"	"K13727"	0	NA	NA	NA	NA	NA	"K13727"	NA	NA	NA	0	"K13727_NA_NA_NA"
"5197"	"K13730"	0	NA	NA	NA	NA	NA	"K13730"	"Human Diseases"	"Infectious diseases"	" Bacterial invasion of epithelial cells"	0	"K13730_Human Diseases_Infectious diseases_ Bacterial invasion of epithelial cells"
"5198"	"K13732"	0	NA	NA	NA	NA	NA	"K13732"	"Human Diseases"	"Infectious diseases"	" Bacterial invasion of epithelial cells"	0	"K13732_Human Diseases_Infectious diseases_ Bacterial invasion of epithelial cells"
"5199"	"K13734"	0	NA	NA	NA	NA	NA	"K13734"	"Human Diseases"	"Infectious diseases"	" Bacterial invasion of epithelial cells"	0	"K13734_Human Diseases_Infectious diseases_ Bacterial invasion of epithelial cells"
"5200"	"K13735"	1.13818752454825	-3.22386978572469	4.67448333396967	-0.689674035694317	0.490399197392615	1	"K13735"	"Human Diseases"	"Infectious diseases"	" Bacterial invasion of epithelial cells"	0.294117647058824	"K13735_Human Diseases_Infectious diseases_ Bacterial invasion of epithelial cells"
"5201"	"K13745"	0.213142056084627	-2.52704512042409	4.73362046578412	-0.533850387602945	0.593445049274913	1	"K13745"	"Metabolism"	"Amino acid metabolism"	" Glycine, serine and threonine metabolism"	0.117647058823529	"K13745_Metabolism_Amino acid metabolism_ Glycine, serine and threonine metabolism"
"5202"	"K13746"	0	NA	NA	NA	NA	NA	"K13746"	"Metabolism"	"Amino acid metabolism"	" Arginine and proline metabolism"	0	"K13746_Metabolism_Amino acid metabolism_ Arginine and proline metabolism"
"5203"	"K13747"	0	NA	NA	NA	NA	NA	"K13747"	"Metabolism"	"Amino acid metabolism"	" Arginine and proline metabolism"	0	"K13747_Metabolism_Amino acid metabolism_ Arginine and proline metabolism"
"5204"	"K13754"	0.204870462518811	-2.51509223237734	4.73365207189009	-0.531321735138233	0.595195846144467	1	"K13754"	NA	NA	NA	0.117647058823529	"K13754_NA_NA_NA"
"5205"	"K13766"	0.0665849295441564	0.00420073512953708	4.64926428379951	0.000903526853522751	0.99927908997139	1	"K13766"	"Metabolism"	"Amino acid metabolism"	" Valine, leucine and isoleucine degradation"	0.176470588235294	"K13766_Metabolism_Amino acid metabolism_ Valine, leucine and isoleucine degradation"
"5206"	"K13771"	5.64939251563078	6.0938012634941	3.51388034534137	1.73420852863505	0.0828810902601935	1	"K13771"	"Human Diseases"	"Infectious diseases"	" Salmonella infection"	8.94117647058824	"K13771_Human Diseases_Infectious diseases_ Salmonella infection"
"5207"	"K13787"	1.52151744666626	2.85869463282725	3.87511191444892	0.73770634137512	0.460692917778762	1	"K13787"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Terpenoid backbone biosynthesis"	1.35294117647059	"K13787_Metabolism_Metabolism of terpenoids and polyketides_ Terpenoid backbone biosynthesis"
"5208"	"K13788"	1.63559863317533	3.72110988037775	3.7951133714015	0.980500321391869	0.326839211066182	1	"K13788"	"Metabolism"	"Overview"	" Carbon metabolism"	2.88235294117647	"K13788_Metabolism_Overview_ Carbon metabolism"
"5209"	"K13789"	67.7241082411688	5.0285385777822	3.14385577763388	1.5994813164002	0.10971369678894	1	"K13789"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Terpenoid backbone biosynthesis"	115.058823529412	"K13789_Metabolism_Metabolism of terpenoids and polyketides_ Terpenoid backbone biosynthesis"
"5210"	"K13797"	0	NA	NA	NA	NA	NA	"K13797"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	0	"K13797_Metabolism_Nucleotide metabolism_ Purine metabolism"
"5211"	"K13799"	0	NA	NA	NA	NA	NA	"K13799"	"Metabolism"	"Nucleotide metabolism"	" Pyrimidine metabolism"	0	"K13799_Metabolism_Nucleotide metabolism_ Pyrimidine metabolism"
"5212"	"K13800"	0	NA	NA	NA	NA	NA	"K13800"	"Metabolism"	"Nucleotide metabolism"	" Pyrimidine metabolism"	0	"K13800_Metabolism_Nucleotide metabolism_ Pyrimidine metabolism"
"5213"	"K13815"	0.204870462518811	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K13815"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0.0588235294117647	"K13815_Environmental Information Processing_Signal transduction_ Two-component system"
"5214"	"K13816"	1.13092334063637	-3.3612989906118	4.70544878197379	-0.714341850556035	0.475015819577231	1	"K13816"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0.352941176470588	"K13816_Environmental Information Processing_Signal transduction_ Two-component system"
"5215"	"K13818"	0.155364835603032	0.956423404972564	4.60537132764934	0.207675632848642	0.835482245029789	1	"K13818"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Folate biosynthesis"	0.411764705882353	"K13818_Metabolism_Metabolism of cofactors and vitamins_ Folate biosynthesis"
"5216"	"K13819"	0	NA	NA	NA	NA	NA	"K13819"	NA	NA	NA	0	"K13819_NA_NA_NA"
"5217"	"K13821"	9.85786484821617	5.5284885229109	2.56180586002968	2.15804351499409	0.0309244487225236	1	"K13821"	"Metabolism"	"Amino acid metabolism"	" Alanine, aspartate and glutamate metabolism"	20.2941176470588	"K13821_Metabolism_Amino acid metabolism_ Alanine, aspartate and glutamate metabolism"
"5218"	"K13829"	0.110974882573594	0.491285632687918	4.63993436437482	0.10588202205186	0.915675958200368	1	"K13829"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	0.294117647058824	"K13829_Metabolism_Overview_ Biosynthesis of amino acids"
"5219"	"K13830"	0.106571028042313	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K13830"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	0.0588235294117647	"K13830_Metabolism_Overview_ Biosynthesis of amino acids"
"5220"	"K13832"	0	NA	NA	NA	NA	NA	"K13832"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	0	"K13832_Metabolism_Overview_ Biosynthesis of amino acids"
"5221"	"K13853"	0	NA	NA	NA	NA	NA	"K13853"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	0	"K13853_Metabolism_Overview_ Biosynthesis of amino acids"
"5222"	"K13886"	2.57439922826788	4.95662144237886	4.40625914623722	1.12490465900346	0.260629437501418	1	"K13886"	NA	NA	NA	1.29411764705882	"K13886_NA_NA_NA"
"5223"	"K13888"	3.75142887563905	1.67939486242838	2.92772770656797	0.573617163461234	0.566226894671473	1	"K13888"	NA	NA	NA	2.35294117647059	"K13888_NA_NA_NA"
"5224"	"K13889"	0	NA	NA	NA	NA	NA	"K13889"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	0	"K13889_Environmental Information Processing_Membrane transport_ ABC transporters"
"5225"	"K13890"	2.05925043782456	-0.353764705797943	3.37679467958092	-0.104763463392405	0.91656350245106	1	"K13890"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	1	"K13890_Environmental Information Processing_Membrane transport_ ABC transporters"
"5226"	"K13891"	0.693191180711624	-3.04995898025987	4.73203349075437	-0.644534529651787	0.519228874087973	1	"K13891"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	0.294117647058824	"K13891_Environmental Information Processing_Membrane transport_ ABC transporters"
"5227"	"K13892"	7.98787733879311	-5.80172025929463	3.5929806162499	-1.6147374224774	0.106367569795636	1	"K13892"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	1.76470588235294	"K13892_Environmental Information Processing_Membrane transport_ ABC transporters"
"5228"	"K13893"	1.30786000643004	-3.19398464383081	4.5819461570979	-0.69708035282846	0.4857525089794	1	"K13893"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	0.352941176470588	"K13893_Environmental Information Processing_Membrane transport_ ABC transporters"
"5229"	"K13894"	0.87922656272607	-2.53246379940378	4.73360620833677	-0.534996720881351	0.592652124770638	1	"K13894"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	0.117647058823529	"K13894_Environmental Information Processing_Membrane transport_ ABC transporters"
"5230"	"K13895"	3.97870404427415	-4.87635036658678	3.71808500055686	-1.31152202433684	0.18968145778298	1	"K13895"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	1.23529411764706	"K13895_Environmental Information Processing_Membrane transport_ ABC transporters"
"5231"	"K13896"	1.02108189450483	-3.33259231889226	4.35830414808435	-0.764653453650562	0.444477930017191	1	"K13896"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	0.470588235294118	"K13896_Environmental Information Processing_Membrane transport_ ABC transporters"
"5232"	"K13907"	0	NA	NA	NA	NA	NA	"K13907"	NA	NA	NA	0	"K13907_NA_NA_NA"
"5233"	"K13918"	1.89339096875489	-3.97308081153413	3.31025574607931	-1.20023379348858	0.230048554309509	1	"K13918"	NA	NA	NA	0.823529411764706	"K13918_NA_NA_NA"
"5234"	"K13919"	1.00055431265182	-2.75312070714513	4.73302352596511	-0.581683292305998	0.560780027468521	1	"K13919"	"Metabolism"	"Carbohydrate metabolism"	" Propanoate metabolism"	0.176470588235294	"K13919_Metabolism_Carbohydrate metabolism_ Propanoate metabolism"
"5235"	"K13920"	1.75845312545214	-2.98834932007018	4.73222474736244	-0.631489305687727	0.527720639564222	1	"K13920"	"Metabolism"	"Carbohydrate metabolism"	" Propanoate metabolism"	0.235294117647059	"K13920_Metabolism_Carbohydrate metabolism_ Propanoate metabolism"
"5236"	"K13921"	0	NA	NA	NA	NA	NA	"K13921"	"Metabolism"	"Carbohydrate metabolism"	" Propanoate metabolism"	0	"K13921_Metabolism_Carbohydrate metabolism_ Propanoate metabolism"
"5237"	"K13922"	0	NA	NA	NA	NA	NA	"K13922"	"Metabolism"	"Carbohydrate metabolism"	" Propanoate metabolism"	0	"K13922_Metabolism_Carbohydrate metabolism_ Propanoate metabolism"
"5238"	"K13923"	0	NA	NA	NA	NA	NA	"K13923"	"Metabolism"	"Carbohydrate metabolism"	" Propanoate metabolism"	0	"K13923_Metabolism_Carbohydrate metabolism_ Propanoate metabolism"
"5239"	"K13925"	0.0443899530294376	-0.358775563246613	4.65848307521546	-0.0770155343389371	0.938611187056702	1	"K13925"	"Human Diseases"	"Infectious diseases"	" Bacterial invasion of epithelial cells"	0.117647058823529	"K13925_Human Diseases_Infectious diseases_ Bacterial invasion of epithelial cells"
"5240"	"K13926"	1.8332163037517	-3.87927576136921	3.86581854831894	-1.0034810772627	0.315628802459051	1	"K13926"	NA	NA	NA	0.529411764705882	"K13926_NA_NA_NA"
"5241"	"K13927"	0	NA	NA	NA	NA	NA	"K13927"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K13927_Environmental Information Processing_Signal transduction_ Two-component system"
"5242"	"K13929"	0.0665849295441564	0.00420073512953708	4.64926428379951	0.000903526853522751	0.99927908997139	1	"K13929"	NA	NA	NA	0.176470588235294	"K13929_NA_NA_NA"
"5243"	"K13931"	0	NA	NA	NA	NA	NA	"K13931"	NA	NA	NA	0	"K13931_NA_NA_NA"
"5244"	"K13932"	1.40164585365444	-3.62868393357901	3.89751446881267	-0.931025134766066	0.351840562619451	1	"K13932"	NA	NA	NA	0.470588235294118	"K13932_NA_NA_NA"
"5245"	"K13933"	2.15072908451307	-3.78816748011549	4.06384374436379	-0.932163665340076	0.35125194997554	1	"K13933"	NA	NA	NA	0.647058823529412	"K13933_NA_NA_NA"
"5246"	"K13934"	1.5145106292787	-3.71768655597239	4.21961205853484	-0.881049372406825	0.378291097699065	1	"K13934"	NA	NA	NA	0.529411764705882	"K13934_NA_NA_NA"
"5247"	"K13938"	0.899899241722264	-3.19370412786221	4.73161415287253	-0.674971378619987	0.499693949265629	1	"K13938"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Folate biosynthesis"	0.352941176470588	"K13938_Metabolism_Metabolism of cofactors and vitamins_ Folate biosynthesis"
"5248"	"K13939"	0.512176156297029	-2.92128653037374	4.73244116724434	-0.617289560955025	0.537043751083892	1	"K13939"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Folate biosynthesis"	0.294117647058824	"K13939_Metabolism_Metabolism of cofactors and vitamins_ Folate biosynthesis"
"5249"	"K13940"	35.4672453993614	8.74418168757319	4.50902214345072	1.93926341663102	0.0524692710878008	1	"K13940"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Folate biosynthesis"	86	"K13940_Metabolism_Metabolism of cofactors and vitamins_ Folate biosynthesis"
"5250"	"K13950"	0.312142237656338	0.298929790271615	4.63993432419751	0.0644254356603024	0.948631477365605	1	"K13950"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Folate biosynthesis"	0.352941176470588	"K13950_Metabolism_Metabolism of cofactors and vitamins_ Folate biosynthesis"
"5251"	"K13953"	74.7060488353432	1.45960431176912	2.62486766751355	0.556067770514219	0.578164526657375	1	"K13953"	"Metabolism"	"Overview"	" Degradation of aromatic compounds"	61.0588235294118	"K13953_Metabolism_Overview_ Degradation of aromatic compounds"
