""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gs"	"ko"
"K04069|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K04069"
"K04069|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K04069"
"K04069|g__Streptococcus.s__Streptococcus_infantis"	0.355570861955531	1.45168838247181	4.02344424775859	0.360807381208408	0.71824344457434	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K04069"
"K04069|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	2.29126513076031	4.13465181404139	3.13914275455148	1.31712768017527	0.187795830106411	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K04069"
"K04069|g__Streptococcus.s__Streptococcus_parasanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K04069"
"K04069|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K04069"
"K04069|g__Veillonella.s__Veillonella_dispar"	0.970754745656787	2.89528355095851	3.37531273989998	0.85778230761642	0.39101268097625	0.98373034632542	"g__Veillonella.s__Veillonella_dispar"	"K04069"
"K04069|g__Veillonella.s__Veillonella_parvula"	0.289298920947155	1.1485018824254	4.03142058644353	0.284887636454373	0.775730228348392	0.98373034632542	"g__Veillonella.s__Veillonella_parvula"	"K04069"
"K04070|g__Atopobium.s__Atopobium_parvulum"	0.158031494202458	0.287421378805321	4.06558565850011	0.07069618080839	0.943639560507098	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K04070"
"K04072|g__Streptococcus.s__Streptococcus_infantis"	0.0395078735506145	-1.3760200689053	4.1594189582294	-0.33082026185	0.740780255101384	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K04072"
"K04074|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K04074"
"K04074|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K04074"
"K04074|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	0.685881098539364	2.3940842968495	3.97980774050332	0.601557776895705	0.547468541769144	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K04074"
"K04074|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K04074"
"K04074|g__Streptococcus.s__Streptococcus_salivarius"	0.601688356565371	2.20576471615512	3.64164459262384	0.605705653051071	0.544710229484879	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K04074"
"K04074|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K04074"
"K04074|g__Streptococcus.s__Streptococcus_tigurinus"	0.144649460473578	0.147680268418433	4.07327435662149	0.0362559099851364	0.971078305541656	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K04074"
"K04075|g__Atopobium.s__Atopobium_parvulum"	0.0536416283225265	-1.3760200689053	4.1594189582294	-0.33082026185	0.740780255101384	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K04075"
"K04075|g__Campylobacter.s__Campylobacter_concisus"	0.0395078735506145	-1.3760200689053	4.1594189582294	-0.33082026185	0.740780255101384	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K04075"
"K04075|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.821318371321236	2.65560931479963	3.84815163024406	0.690099967456636	0.490131323650763	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04075"
"K04075|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K04075"
"K04075|g__Prevotella.s__Prevotella_melaninogenica"	0.861329819289644	2.72300197938241	3.45955921102315	0.787095064222674	0.431226218533058	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K04075"
"K04075|g__Rothia.s__Rothia_dentocariosa"	0	NA	NA	NA	NA	NA	"g__Rothia.s__Rothia_dentocariosa"	"K04075"
"K04075|g__Rothia.s__Rothia_mucilaginosa"	0.487590009743259	1.90166833481	4.01428469469009	0.47372532828213	0.635695789210847	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K04075"
"K04075|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K04075"
"K04075|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K04075"
"K04075|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	3.2144984991857	4.62379178163397	2.94611472798869	1.56945408055803	0.116542171173156	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K04075"
"K04075|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K04075"
"K04075|g__Streptococcus.s__Streptococcus_parasanguinis"	1.25337322964512	3.26530907981441	3.35280349780606	0.973904102030166	0.330104156810631	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K04075"
"K04075|g__Streptococcus.s__Streptococcus_sanguinis"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	0.98373034632542	"g__Streptococcus.s__Streptococcus_sanguinis"	"K04075"
"K04075|g__Streptococcus.s__Streptococcus_tigurinus"	0.0964329736490518	-0.438095973068009	4.11472057827898	-0.106470406612943	0.915209134025101	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K04075"
"K04075|g__Veillonella.s__Veillonella_parvula"	0.241082434122629	0.88530223606582	4.03982462247422	0.219143729938358	0.826538086999421	0.98373034632542	"g__Veillonella.s__Veillonella_parvula"	"K04075"
"K04077|g__Atopobium.s__Atopobium_parvulum"	0.322239850945948	1.30515656029441	3.8701598839888	0.337235824724957	0.735939133185557	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K04077"
"K04077|g__Atopobium.s__Atopobium_rimae"	0.197539367753073	0.607353938488887	4.05050508844106	0.14994523527994	0.880807822537214	0.98373034632542	"g__Atopobium.s__Atopobium_rimae"	"K04077"
"K04077|g__Campylobacter.s__Campylobacter_concisus"	0.0395078735506145	-1.3760200689053	4.1594189582294	-0.33082026185	0.740780255101384	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K04077"
"K04077|g__Corynebacterium.s__Corynebacterium_matruchotii"	0	NA	NA	NA	NA	NA	"g__Corynebacterium.s__Corynebacterium_matruchotii"	"K04077"
"K04077|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.211673122524985	0.702827799985236	4.04660571603157	0.173683291456052	0.862114369425456	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04077"
"K04077|g__Megasphaera.s__Megasphaera_micronuciformis"	1.02503460161534	2.97488964050174	3.36299150393528	0.884596240288033	0.376374435174457	0.98373034632542	"g__Megasphaera.s__Megasphaera_micronuciformis"	"K04077"
"K04077|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K04077"
"K04077|g__Prevotella.s__Prevotella_histicola"	1.18927139933738	3.19006722660344	3.71576581883261	0.858522141098135	0.39060420987941	0.98373034632542	"g__Prevotella.s__Prevotella_histicola"	"K04077"
"K04077|g__Prevotella.s__Prevotella_melaninogenica"	2.11442646133098	4.01856805184757	3.20271089774531	1.25473955662892	0.209573320955621	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K04077"
"K04077|g__Rothia.s__Rothia_dentocariosa"	0.289298920947155	1.1485018824254	4.03142058644353	0.284887636454373	0.775730228348392	0.98373034632542	"g__Rothia.s__Rothia_dentocariosa"	"K04077"
"K04077|g__Rothia.s__Rothia_mucilaginosa"	1.71066755352947	3.71311420281121	3.26832357042385	1.13609137002603	0.255918326438781	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K04077"
"K04077|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K04077"
"K04077|g__Streptococcus.s__Streptococcus_infantis"	0.175448720750281	0.43135749059959	4.05839349986471	0.106287744304235	0.915354055136158	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K04077"
"K04077|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	0.206247981026984	0.667099390756711	4.04803528380373	0.16479584390625	0.869104675399638	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K04077"
"K04077|g__Streptococcus.s__Streptococcus_salivarius"	0.489731679465349	1.90764932557427	3.78110305109426	0.504521907971324	0.613894671012835	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K04077"
"K04078|g__Atopobium.s__Atopobium_parvulum"	0.375491398257685	1.52167702265699	4.02182709699035	0.378354659700738	0.705167145361374	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K04078"
"K04078|g__Campylobacter.s__Campylobacter_concisus"	0	NA	NA	NA	NA	NA	"g__Campylobacter.s__Campylobacter_concisus"	"K04078"
"K04078|g__Haemophilus.s__Haemophilus_parainfluenzae"	1.54267215059227	3.5646384236527	3.26647599342938	1.09127954126192	0.275149897201431	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04078"
"K04078|g__Porphyromonas.s__Porphyromonas_gingivalis"	0.385731894596207	1.56374561257067	4.0208918314028	0.388905167843104	0.69734629914554	0.98373034632542	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K04078"
"K04078|g__Prevotella.s__Prevotella_histicola"	1.30375982717028	3.32268810379966	3.99855327410744	0.830972573334378	0.405989123395351	0.98373034632542	"g__Prevotella.s__Prevotella_histicola"	"K04078"
"K04078|g__Prevotella.s__Prevotella_melaninogenica"	0	NA	NA	NA	NA	NA	"g__Prevotella.s__Prevotella_melaninogenica"	"K04078"
"K04078|g__Rothia.s__Rothia_dentocariosa"	0	NA	NA	NA	NA	NA	"g__Rothia.s__Rothia_dentocariosa"	"K04078"
"K04078|g__Rothia.s__Rothia_mucilaginosa"	0.337515407771681	1.3710114367982	4.02540741356591	0.340589484725892	0.733412646626288	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K04078"
"K04078|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K04078"
"K04078|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K04078"
"K04078|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	1.60363244350965	3.62018399309536	3.25626709919257	1.11175891989727	0.266241819007474	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K04078"
"K04078|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K04078"
"K04078|g__Streptococcus.s__Streptococcus_parasanguinis"	2.58247873461555	4.30771173023223	3.99390125643478	1.07857241670456	0.280778383112126	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K04078"
"K04078|g__Streptococcus.s__Streptococcus_sanguinis"	0.337515407771681	1.3710114367982	4.02540741356591	0.340589484725892	0.733412646626288	0.98373034632542	"g__Streptococcus.s__Streptococcus_sanguinis"	"K04078"
"K04078|g__Streptococcus.s__Streptococcus_tigurinus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_tigurinus"	"K04078"
"K04078|g__Veillonella.s__Veillonella_atypica"	1.55527402229957	3.57591571827023	3.65735242747817	0.977733425798373	0.32820618525432	0.98373034632542	"g__Veillonella.s__Veillonella_atypica"	"K04078"
"K04078|g__Veillonella.s__Veillonella_dispar"	0	NA	NA	NA	NA	NA	"g__Veillonella.s__Veillonella_dispar"	"K04078"
"K04078|g__Veillonella.s__Veillonella_parvula"	0	NA	NA	NA	NA	NA	"g__Veillonella.s__Veillonella_parvula"	"K04078"
"K04079|g__Campylobacter.s__Campylobacter_concisus"	0.276555114854302	1.09044285948501	4.03314645339565	0.270370261056831	0.786875416641319	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K04079"
"K04079|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K04079"
"K04082|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.186299003746282	0.51382189678714	4.05457944436449	0.126726311282742	0.899157020334654	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04082"
"K04083|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.49729849068544	1.92924016549169	3.76479704531931	0.512442010091956	0.608341695803395	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04083"
"K04083|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K04083"
"K04083|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K04083"
"K04083|g__Streptococcus.s__Streptococcus_infantis"	0.268208141612632	1.03473610691332	4.03486819505264	0.256448552193617	0.797604501714527	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K04083"
"K04083|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	3.5968900400489	4.78541631078938	2.81449161960979	1.70027733514902	0.0890787715834429	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K04083"
"K04083|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K04083"
"K04083|g__Streptococcus.s__Streptococcus_parasanguinis"	1.83800599969491	3.81686996149233	3.26391642887477	1.16941412093942	0.242236823258663	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K04083"
"K04083|g__Streptococcus.s__Streptococcus_peroris"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_peroris"	"K04083"
"K04083|g__Streptococcus.s__Streptococcus_salivarius"	1.09545522884966	3.06938725733676	3.37495273360855	0.909460813116315	0.363106933809249	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K04083"
"K04083|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K04083"
"K04083|g__Streptococcus.s__Streptococcus_tigurinus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_tigurinus"	"K04083"
"K04084|g__Campylobacter.s__Campylobacter_concisus"	0.118523620651844	-0.124372744348554	4.09050181498056	-0.0304052534320034	0.975743855161396	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K04084"
"K04084|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.530991141727264	2.0229127505023	4.01226455559091	0.50418229468031	0.614133281082919	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04084"
"K04084|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K04084"
"K04085|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.590057911547791	2.17514419392027	4.00995575543261	0.542435958544787	0.587518213794137	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04085"
"K04086|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K04086"
"K04087|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.276555114854302	1.09044285948501	4.03314645339565	0.270370261056831	0.786875416641319	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04087"
"K04088|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.624140643600405	2.25641257827668	3.67647873326957	0.613742861575052	0.539385260187361	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04088"
"K04092|g__Rothia.s__Rothia_dentocariosa"	0.214566513290106	0.711498015334473	4.04626402827247	0.175840728722353	0.860419071240355	0.98373034632542	"g__Rothia.s__Rothia_dentocariosa"	"K04092"
"K04092|g__Rothia.s__Rothia_mucilaginosa"	0	NA	NA	NA	NA	NA	"g__Rothia.s__Rothia_mucilaginosa"	"K04092"
"K04094|g__Atopobium.s__Atopobium_parvulum"	0	NA	NA	NA	NA	NA	"g__Atopobium.s__Atopobium_parvulum"	"K04094"
"K04094|g__Streptococcus.s__Streptococcus_anginosus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_anginosus"	"K04094"
"K04094|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K04094"
"K04094|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K04094"
"K04094|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K04094"
"K04094|g__Streptococcus.s__Streptococcus_salivarius"	0.482164868245259	1.88579520780403	4.0145618744563	0.469738732837298	0.638541691518454	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K04094"
"K04094|g__Streptococcus.s__Streptococcus_sanguinis"	0.251932717118631	0.946830408126662	4.03772229921442	0.23449616837465	0.814599807471422	0.98373034632542	"g__Streptococcus.s__Streptococcus_sanguinis"	"K04094"
"K04094|g__Veillonella.s__Veillonella_dispar"	0.355570861955531	1.45168838247181	4.02344424775859	0.360807381208408	0.71824344457434	0.98373034632542	"g__Veillonella.s__Veillonella_dispar"	"K04094"
"K04094|g__Veillonella.s__Veillonella_parvula"	0.241082434122629	0.88530223606582	4.03982462247422	0.219143729938358	0.826538086999421	0.98373034632542	"g__Veillonella.s__Veillonella_parvula"	"K04094"
"K04095|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K04095"
"K04095|g__Prevotella.s__Prevotella_histicola"	0.641586311126775	2.30007036508878	3.62065146119338	0.63526423068921	0.525256098173239	0.98373034632542	"g__Prevotella.s__Prevotella_histicola"	"K04095"
"K04095|g__Rothia.s__Rothia_mucilaginosa"	0.615432030326494	2.23665427419898	4.00908944687291	0.557895827428738	0.576915520955203	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K04095"
"K04095|g__Streptococcus.s__Streptococcus_anginosus"	0.316062988404916	1.28234272985252	4.02769424074323	0.3183813500242	0.750195683358743	0.98373034632542	"g__Streptococcus.s__Streptococcus_anginosus"	"K04095"
"K04095|g__Streptococcus.s__Streptococcus_infantis"	0.429133026580212	1.71480076449386	4.01774796986641	0.426806454101917	0.669520305171664	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K04095"
"K04095|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K04095"
"K04095|g__Streptococcus.s__Streptococcus_parasanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K04095"
"K04096|g__Atopobium.s__Atopobium_parvulum"	0.079015747101229	-0.701721957452983	4.13922259323139	-0.16952989157927	0.865379862550003	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K04096"
"K04096|g__Campylobacter.s__Campylobacter_concisus"	0.0395078735506145	-1.3760200689053	4.1594189582294	-0.33082026185	0.740780255101384	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K04096"
"K04096|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.686880966207632	2.39577425931954	3.55889459188105	0.673179325059262	0.500833212749995	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04096"
"K04096|g__Prevotella.s__Prevotella_melaninogenica"	0.868896630509735	2.73540039483585	3.42598983041714	0.798426303122677	0.424623144356938	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K04096"
"K04096|g__Rothia.s__Rothia_dentocariosa"	0.525566000229263	2.00828762228417	4.01249938309793	0.500507895588418	0.616717498019927	0.98373034632542	"g__Rothia.s__Rothia_dentocariosa"	"K04096"
"K04096|g__Rothia.s__Rothia_mucilaginosa"	0.337515407771681	1.3710114367982	4.02540741356591	0.340589484725892	0.733412646626288	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K04096"
"K04096|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K04096"
"K04096|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K04096"
"K04096|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	0.948302458621753	2.86262262207065	3.40875546284098	0.83978526863433	0.401028794597629	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K04096"
"K04096|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K04096"
"K04096|g__Streptococcus.s__Streptococcus_parasanguinis"	0.852479271630181	2.70806784233094	3.82407253049223	0.708163305151108	0.478843850758177	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K04096"
"K04096|g__Streptococcus.s__Streptococcus_salivarius"	0.391157036094208	1.58347813720478	4.02046236957519	0.393854734019584	0.693688291713882	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K04096"
"K04096|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K04096"
"K04096|g__Streptococcus.s__Streptococcus_tigurinus"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K04096"
"K04096|g__Veillonella.s__Veillonella_parvula"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	0.98373034632542	"g__Veillonella.s__Veillonella_parvula"	"K04096"
"K04477|g__Atopobium.s__Atopobium_parvulum"	0	NA	NA	NA	NA	NA	"g__Atopobium.s__Atopobium_parvulum"	"K04477"
"K04485|g__Campylobacter.s__Campylobacter_concisus"	0.144649460473578	0.147680268418433	4.07327435662149	0.0362559099851364	0.971078305541656	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K04485"
"K04485|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K04485"
"K04485|g__Prevotella.s__Prevotella_histicola"	1.96501852797397	3.91375633292474	3.22415660449437	1.21388530801174	0.22479152400758	0.98373034632542	"g__Prevotella.s__Prevotella_histicola"	"K04485"
"K04485|g__Prevotella.s__Prevotella_melaninogenica"	0.455648947412735	1.80290652188729	4.01605953758891	0.448924251498942	0.653486300881859	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K04485"
"K04485|g__Rothia.s__Rothia_mucilaginosa"	1.09331355912757	3.0667632473058	3.73136880991078	0.821886927703382	0.411141253571665	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K04485"
"K04485|g__Streptococcus.s__Streptococcus_salivarius"	0.937813815657994	2.84544239182827	3.78549136985105	0.751670553125639	0.45224920310001	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K04485"
"K04485|g__Veillonella.s__Veillonella_dispar"	0	NA	NA	NA	NA	NA	"g__Veillonella.s__Veillonella_dispar"	"K04485"
"K04485|g__Veillonella.s__Veillonella_parvula"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	0.98373034632542	"g__Veillonella.s__Veillonella_parvula"	"K04485"
"K04486|g__Campylobacter.s__Campylobacter_concisus"	0	NA	NA	NA	NA	NA	"g__Campylobacter.s__Campylobacter_concisus"	"K04486"
"K04486|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K04486"
"K04486|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K04486"
"K04486|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K04486"
"K04486|g__Streptococcus.s__Streptococcus_salivarius"	0.305574345441157	1.22543203657646	4.02923703338583	0.304135007799902	0.761025036933611	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K04486"
"K04486|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K04486"
"K04486|g__Veillonella.s__Veillonella_dispar"	0.688412849272243	2.40035133018769	3.9624890590825	0.605768569804831	0.544668443440933	0.98373034632542	"g__Veillonella.s__Veillonella_dispar"	"K04486"
"K04486|g__Veillonella.s__Veillonella_parvula"	0	NA	NA	NA	NA	NA	"g__Veillonella.s__Veillonella_parvula"	"K04486"
"K04487|g__Atopobium.s__Atopobium_parvulum"	0	NA	NA	NA	NA	NA	"g__Atopobium.s__Atopobium_parvulum"	"K04487"
"K04487|g__Campylobacter.s__Campylobacter_concisus"	0.0395078735506145	-1.3760200689053	4.1594189582294	-0.33082026185	0.740780255101384	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K04487"
"K04487|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.519389137688231	1.99310415128361	4.012745691508	0.496693362727056	0.619405303643714	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04487"
"K04487|g__Rothia.s__Rothia_dentocariosa"	0	NA	NA	NA	NA	NA	"g__Rothia.s__Rothia_dentocariosa"	"K04487"
"K04487|g__Rothia.s__Rothia_mucilaginosa"	0.0964329736490518	-0.438095973068009	4.11472057827898	-0.106470406612943	0.915209134025101	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K04487"
"K04487|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K04487"
"K04487|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K04487"
"K04487|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	1.41658171872034	3.44164658521717	3.28463589918115	1.04780154965583	0.294730048392767	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K04487"
